0.8180535966149506,0.6919786096256685
0.8248712288447387,0.660427807486631
0.867704280155642,0.34598930481283424
0.7768496420047732,0.38181818181818183
0.8506666666666667,0.33475935828877007
0.7905138339920948,0.339572192513369
0.8494077834179357,0.2497326203208556
0.8565815324165029,0.20588235294117646
0.19646017699115045,0.8401069518716577
0.1954248366013072,0.7518716577540107
0.8190045248868778,0.17005347593582887
0.29957805907172996,0.4406417112299465
0.7171052631578947,0.17754010695187167
0.12738496071829405,0.8866310160427807
0.22978303747534518,0.47593582887700536
0.20829493087557605,0.513903743315508
0.1404310907903331,0.7524064171122995
0.16772151898734178,0.6096256684491979
0.26951219512195124,0.37219251336898396
0.20057306590257878,0.49358288770053477
0.6177884615384616,0.15614973262032086
0.1488871834228703,0.6304812834224599
0.2318181818181818,0.4042780748663102
0.16752577319587628,0.5561497326203209
0.1300639658848614,0.686096256684492
0.22985781990521326,0.3850267379679144
0.14551333872271624,0.5951871657754011
0.4308617234468938,0.20053475935828877
0.2496732026143791,0.3427807486631016
0.7914110429447853,0.10802139037433155
0.16108597285067874,0.5245989304812835
0.15177797051170858,0.5502673796791444
0.22789539227895392,0.36310160427807486
0.19605695509309967,0.4219251336898396
0.17234468937875752,0.46737967914438505
0.13101815311760062,0.6112299465240641
0.20069204152249134,0.39732620320855616
0.14764492753623187,0.5240641711229946
0.2690513219284603,0.27754010695187165
0.13577023498694518,0.5481283422459893
0.19148936170212766,0.386096256684492
0.12408759124087591,0.593048128342246
0.15204678362573099,0.4823529411764706
0.12900505902192244,0.5679144385026738
0.0732196589769308,1.0
0.1504424778761062,0.47754010695187166
0.18,0.38823529411764707
0.8035087719298246,0.08609625668449197
0.150559511698881,0.45935828877005347
0.1819277108433735,0.3775401069518717
0.1357210179076343,0.5010695187165776
0.14060963618485742,0.47754010695187166
0.33669354838709675,0.19893048128342247
0.11221122112211221,0.5818181818181818
0.13824419778002017,0.4636363636363636
0.09984871406959153,0.6406417112299465
0.1901595744680851,0.3358288770053476
0.23380726698262244,0.272192513368984
0.18007662835249041,0.3524064171122995
0.11508282476024412,0.5470588235294118
0.11712511091393078,0.5363636363636364
0.22325581395348837,0.2786096256684492
0.7830882352941176,0.07914438502673797
0.19607843137254902,0.3155080213903743
0.15124153498871332,0.40748663101604277
0.1880108991825613,0.32620320855614976
0.24914089347079038,0.2449197860962567
0.7017543859649122,0.08609625668449197
0.3827751196172249,0.1572192513368984
0.18194070080862534,0.3304812834224599
0.08084824387011266,0.7406417112299465
0.20948012232415902,0.28342245989304815
0.20029673590504452,0.29411764705882354
0.06715993170176437,0.8732620320855615
0.18865248226950354,0.3106951871657754
0.3598130841121495,0.1625668449197861
